Work ID,Work Category,Work Type,Work Description,State,IDA District,IDA Office,Hon'ble Members of Parliament,Constituency,Recommended Date,Recommended Amount (INR),Sanction Date,Completion Date,Amount Disbursed (INR),Has Image,ratio_disbursed_to_recommended,underspend_pct,has_underspend,days_recommended_to_completion,days_sanction_to_completion
WS/MP18391/2025-2026/193459,Normal/Others,Construction of culverts and bridges,Construction of retaining wall,Nagaland,MOKOKCHUNG,Deputy Commissioner Mokokchung,S SUPONGMEREN JAMIR,NAGALAND,2025-04-22,400000.0,2025-06-02,2025-07-25,400000.0,False,1.0,0.0,False,94,53
WS/MP18391/2025-2026/193457,Normal/Others,Construction of footpaths and pedestrian ways,Construction of footstep and drainage at Mongoya ward,Nagaland,MOKOKCHUNG,Deputy Commissioner Mokokchung,S SUPONGMEREN JAMIR,NAGALAND,2025-04-22,900000.0,2025-06-02,2025-07-25,900000.0,False,1.0,0.0,False,94,53
WS/MP18069/2024-2025/165769,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CONSTRUCTION of zeep road from the land of Yashpal and Narottam Singh to Main road Vill khubar ward no1,Himachal Pradesh,KANGRA,DEPUTY COMMISSIONER KANGRA,RAJEEV BHARDWAJ,KANGRA,2025-01-15,150000.0,2025-03-03,2026-01-29,150000.0,True,1.0,0.0,False,379,332
WS/MP18069/2024-2025/165762,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CONSTRUCTION of zep road from pwd road to the house of Ravan singh ward no1 vill samun,Himachal Pradesh,KANGRA,DEPUTY COMMISSIONER KANGRA,RAJEEV BHARDWAJ,KANGRA,2025-01-15,200000.0,2025-03-06,2025-12-23,195017.0,True,0.975085,2.491500000000002,True,342,292
WS/MP18201/2025-2026/194865,Normal/Others,Lighting of public spaces,supply and installation of led semi high mast light as per list enclosed,Uttar Pradesh,BUDAUN,DISTRICT MAGISTRATE BUDAUN,NEERAJ MAURYA,AONLA,2025-04-28,21030400.0,2025-06-02,2025-07-19,21030400.0,True,1.0,0.0,False,82,47
WS/MP574/2025-2026/188495,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",thakor vasma pavar block work,Gujarat,PATAN,DISTRICT COLLECTOR PATAN,Bharatsinhji Shankarji Dabhi,PATAN,2025-03-31,300000.0,2025-05-26,2025-06-02,300000.0,True,1.0,0.0,False,63,7
WS/MP574/2025-2026/182789,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",piplana thakor vasma pavar block work,Gujarat,PATAN,DISTRICT COLLECTOR PATAN,Bharatsinhji Shankarji Dabhi,PATAN,2025-03-17,199605.0,2025-05-09,2025-06-02,199605.0,True,1.0,0.0,False,77,24
WS/MP18338/2025-2026/160183,Normal/Others,Construction of additional rooms and halls in the existing public and community building,Completion of additional room to GP building in Nidhanpally Village,Telangana,YADADRI BHUVANAGIRI,DISTRICT COLLECTOR YADADRI BHUVANAGIRI,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2024-12-19,300000.0,2025-06-02,2025-06-02,298702.0,False,0.9956733333333333,0.4326666666666701,True,165,0
WS/MP18065/2024-2025/135797,Normal/Others,Construction of community centers and community halls,Development Works in Balmiki Choupal,Haryana,JHAJJAR,DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR,DEEPENDER SINGH HOODA,ROHTAK,2024-08-16,494949.0,2024-12-09,2025-06-04,494949.0,True,1.0,0.0,False,292,177
WS/MP18100/2025-2026/180501,Normal/Others,Purchase of mobile water tankers,Purchase Water Tanker GP Sukhapura,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA,BUNTY VIVEK SAHU,CHHINDWARA,2025-03-09,125000.0,2025-05-07,2025-06-09,125000.0,True,1.0,0.0,False,92,33
WS/MP574/2025-2026/181105,Normal/Others,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,JANKHA GAME JAHER SMSHAN WALL WORK,Gujarat,PATAN,DISTRICT COLLECTOR PATAN,Bharatsinhji Shankarji Dabhi,PATAN,2025-03-11,400000.0,2025-04-07,2025-06-02,400000.0,True,1.0,0.0,False,83,56
WS/MP18100/2025-2026/180499,Normal/Others,Purchase of mobile water tankers,Purchase Water Tanker GP Salaiya Bulaki,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA,BUNTY VIVEK SAHU,CHHINDWARA,2025-03-09,125000.0,2025-05-07,2025-06-11,125000.0,True,1.0,0.0,False,94,35
WS/MP18100/2025-2026/180521,Normal/Others,Purchase of mobile water tankers,Purchase Water Tanker GP Khamtara,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA,BUNTY VIVEK SAHU,CHHINDWARA,2025-03-09,125000.0,2025-05-07,2025-06-09,125000.0,True,1.0,0.0,False,92,33
WS/MP18100/2025-2026/180528,Normal/Others,Purchase of mobile water tankers,Purchase Water Tanker GP Bhais Khoh,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA,BUNTY VIVEK SAHU,CHHINDWARA,2025-03-09,125000.0,2025-05-07,2025-06-09,125000.0,True,1.0,0.0,False,92,33
WS/MP18100/2025-2026/180529,Normal/Others,Purchase of mobile water tankers,Purchase Water Tanker GP Ankhawadi Bhaiskhoh,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA,BUNTY VIVEK SAHU,CHHINDWARA,2025-03-09,125000.0,2025-05-07,2025-06-09,125000.0,True,1.0,0.0,False,92,33
WS/MP18245/2024-2025/162892,Normal/Others,Lighting of public spaces,solar panel high mast light at Gauran Bus stop within Poll-II GP under Khanakul-I Dev. Block,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,BAG MITALI,ARAMBAG(SC),2025-01-08,377801.0,2025-03-05,2025-06-26,377801.0,True,1.0,0.0,False,169,113
WS/MP18193/2024-2025/156040,Normal/Others,Construction of boundary walls of existing public and community buildings,"Construction of Compound Wall to Community Hall at Vivekananda Nagar Colony, Boduppal (V), Medipally (M), Medchal - Malkajgiri District.",Telangana,MEDCHAL MALKAJGIRI,DISTRICT COLLECTOR MEDCHAL MALKAJGIRI,EATALA RAJENDER,MALKAJGIRI,2024-11-30,412671.0,2025-03-12,2025-07-28,412671.0,True,1.0,0.0,False,240,138
WS/MP18245/2024-2025/162893,Normal/Others,Lighting of public spaces,solar panel high mast light at Mainan Play Ground near Royal sporting  Club  within Thakuranichak  GP under Khanakul-I  Dev. Block,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,BAG MITALI,ARAMBAG(SC),2025-01-08,377801.0,2025-03-05,2025-06-26,377801.0,True,1.0,0.0,False,169,113
WS/MP18245/2024-2025/162894,Normal/Others,Lighting of public spaces,solar panel high mast light at Bandar Farighat within Dhannagari GP under Khanakul-II Dev. Block,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,BAG MITALI,ARAMBAG(SC),2025-01-08,377801.0,2025-03-05,2025-06-26,377801.0,True,1.0,0.0,False,169,113
WS/MP18245/2024-2025/162895,Normal/Others,Lighting of public spaces,solar panel high mast light at Ramchandrapur Hospital Eest side within Rajhati 1  GP under Khanakul-II Dev. Block,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,BAG MITALI,ARAMBAG(SC),2025-01-08,377801.0,2025-02-27,2025-06-26,377801.0,True,1.0,0.0,False,169,119
WS/MP18245/2024-2025/162717,Normal/Others,Lighting of public spaces,solar panel high mast light at near Arandi Kali mandir within Arandi-I GP under Arambagh Dev. Block,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,BAG MITALI,ARAMBAG(SC),2025-01-08,377801.0,2025-03-05,2025-06-26,377801.0,True,1.0,0.0,False,169,113
WS/MP18245/2024-2025/162718,Normal/Others,Lighting of public spaces,solar panel high mast light at Talpur within Tarekeswar GP under Tarekeswar Dev. Block.,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,BAG MITALI,ARAMBAG(SC),2025-01-08,377801.0,2025-03-05,2025-06-26,377801.0,True,1.0,0.0,False,169,113
WS/MP429/2025-2026/193103,Normal/Others,Construction of community centers and community halls,Construction of Shed near Maa Kali Mandir near House (Chandrika Kanwar),Chhattisgarh,KORBA,Collector-Korba,Jyotsna Charandas Mahant,KORBA,2025-04-22,600000.0,2025-06-02,2026-08-06,600000.0,True,1.0,0.0,False,471,430
WS/MP18203/2025-2026/154455,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",shabban ke ghar se ishrat ke ghar ki taraf cc nali,Uttar Pradesh,BUDAUN,DISTRICT MAGISTRATE BUDAUN,ADITYA YADAV,BADAUN,2024-12-18,999086.0,2025-06-02,2025-12-22,999086.0,True,1.0,0.0,False,369,203
WS/MP18203/2025-2026/154457,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",jishan ki chakki se panchayat ghar ki taraf cc nali,Uttar Pradesh,BUDAUN,DISTRICT MAGISTRATE BUDAUN,ADITYA YADAV,BADAUN,2024-12-18,782719.0,2025-06-02,2025-07-19,782719.0,True,1.0,0.0,False,213,47
WS/MP18231/2025-2026/179754,Normal/Others,Lighting of public spaces,KANTH ME DR BHEEMRAO AMBEDKAR PARK KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-06,173600.0,2025-05-15,2026-04-02,173600.0,True,1.0,0.0,False,392,322
WS/MP18231/2025-2026/186756,Normal/Others,Lighting of public spaces,MADARSE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186758,Normal/Others,Lighting of public spaces,CHAURAHE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP498/2024-2025/163593,Normal/Others,Laying of synthetic turfs for hockey and football,Set up a synthetic badminton court mat with Eva cushion 1) AC 364 EX Badminton Court Mat 2pieces at Balurghat Town Club. Contact Person Kaushik Sarkar Mob. 8900057310,West Bengal,Dakshin Dinajpur,DISTRICT MAGISTRATE DINAJPUR DAKSHIN,Dr Sukanta Majumdar,BALURGHAT,2025-01-12,800000.0,2025-03-10,2025-06-20,800000.0,True,1.0,0.0,False,159,102
WS/MP18231/2025-2026/186757,Normal/Others,Lighting of public spaces,PRIMARY SCHOOL KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186759,Normal/Others,Lighting of public spaces,KABRISTAAN KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2026-01-08,173600.0,True,1.0,0.0,False,288,238
WS/MP18231/2025-2026/186762,Normal/Others,Lighting of public spaces,KABRISTAAN KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18081/2024-2025/164568,Normal/Others,Lighting of public spaces,High-mast lighting Lighting of public spaces at Devanahalli (T) Harohalli GP Harohalli Grama,Karnataka,BENGALURU RURAL,DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN,DR.K.SUDHAKAR,CHIKBALLAPUR,2025-01-20,250000.0,2025-03-24,2025-06-30,250000.0,False,1.0,0.0,False,161,98
WS/MP18231/2025-2026/186760,Normal/Others,Lighting of public spaces,KABRISTAAN KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186761,Normal/Others,Lighting of public spaces,MANDIR KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186768,Normal/Others,Lighting of public spaces,DHADHERA WALE KABRISTAN ME SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2026-04-02,173600.0,True,1.0,0.0,False,372,322
WS/MP18081/2024-2025/164570,Normal/Others,Lighting of public spaces,"High-mast lighting Lighting of public spaces at Devanahalli (T) Harohalli GP, Chikkanahalli",Karnataka,BENGALURU RURAL,DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN,DR.K.SUDHAKAR,CHIKBALLAPUR,2025-01-20,250000.0,2025-03-24,2025-06-30,250000.0,False,1.0,0.0,False,161,98
WS/MP18231/2025-2026/186766,Normal/Others,Lighting of public spaces,CHAURAHE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2026-01-08,173600.0,True,1.0,0.0,False,288,238
WS/MP18231/2025-2026/186767,Normal/Others,Lighting of public spaces,TIRAHE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186765,Normal/Others,Lighting of public spaces,SCHOOL KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186763,Normal/Others,Lighting of public spaces,TIRAHE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2026-01-08,173600.0,True,1.0,0.0,False,288,238
WS/MP18231/2025-2026/186764,Normal/Others,Lighting of public spaces,TIRAHE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2026-01-08,173600.0,True,1.0,0.0,False,288,238
WS/MP18231/2025-2026/186770,Normal/Others,Lighting of public spaces,TIRAHE KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2025-08-12,173600.0,True,1.0,0.0,False,139,89
WS/MP18231/2025-2026/186769,Normal/Others,Lighting of public spaces,LALBAGH ME BACHCHO WALE KABRISTAN ME SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,173600.0,2025-05-15,2026-04-02,173600.0,True,1.0,0.0,False,372,322
WS/MP18231/2025-2026/186771,Normal/Others,Construction of bus-sheds or bus-stops,MANDIR KE PASS SARVJANIK STHAL PAR STAINLESS STEEL YATRI SHED KA NIRMAAN KARY,Uttar Pradesh,MORADABAD,DISTRICT MAGISTRATE MORADABAD,RUCHI VIRA,MORADABAD,2025-03-26,889120.0,2025-05-15,2026-01-09,889120.0,True,1.0,0.0,False,289,239
WS/MP18153/2025-2026/190212,Normal/Others,Installing community drinking water plants,Installation of RO System Boys Section at MLM Sen. Sec. School Ferozepur Cantt.,Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2025-04-09,235000.0,2025-04-28,2025-06-06,235000.0,False,1.0,0.0,False,58,39
WS/MP18153/2025-2026/190211,Normal/Others,Installing community drinking water plants,Installation of RO System Girl Section at MLM Sen. Sec. School Ferozepur Cantt.,Punjab,FEROZEPUR,DEPUTY COMMISSIONER FIROZEPUR,SHER SINGH GHUBAYA,FIROZPUR,2025-04-09,235000.0,2025-04-28,2025-06-13,235000.0,False,1.0,0.0,False,65,46
WS/MP18144/2024-2025/148129,Normal/Others,Construction of boundary walls of existing public and community buildings,Construction of boundary wall at shri Aurobindo integral education centre,Odisha,NUAPADA,DISTRICT COLLECTOR  NUAPADA,MALVIKA DEVI,KALAHANDI,2024-10-18,200000.0,2024-12-09,2025-06-03,200000.0,False,1.0,0.0,False,228,176
WS/MP18375/2025-2026/187761,Normal/Others,Construction of culverts and bridges,puliya nirman,Madhya Pradesh,SEHORE,DISTRICT COLLECTOR SEHORE,SHIVRAJ SINGH CHOUHAN,VIDISHA,2025-03-29,1250000.0,2025-06-02,2025-11-14,1250000.0,True,1.0,0.0,False,230,165
WS/MP18049/2025-2026/181781,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM LAKHRAM ME BUS STAND MATA CHAURA SE SHIVGHAT HOTE HUYE MUKHYMARG TAK C C ROAD NIRMAN KARY 600M.,Chhattisgarh,BILASPUR,DISTRICT COLLECTOR BILASPUR,TOKHAN SAHU,BILASPUR,2025-03-20,1498742.0,2025-05-26,2025-10-13,1498742.0,True,1.0,0.0,False,207,140
WS/MP568/2025-2026/183913,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC Road Nirman,Chhattisgarh,DURG,DISTRICT COLLECTOR DURG,Vijay Baghel,DURG,2025-03-19,1000000.0,2025-05-29,2026-01-29,1000000.0,True,1.0,0.0,False,316,245
WS/MP18007/2025-2026/137065,Normal/Others,Setting up of laboratories,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Andhra Pradesh,Eluru,DISTRICT COLLECTOR ELURU,Putta Mahesh Kumar,ELURU,2024-08-26,400000.0,2025-04-29,2025-06-03,400000.0,True,1.0,0.0,False,281,35
WS/MP18245/2024-2025/147664,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT GANGARAMPUR WITHIN BANDIPUR-II GP UNDER CHANDRAKONA-II DEV. BLOCK,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-07-23,377848.0,True,1.0,0.0,False,582,483
WS/MP18245/2024-2025/139939,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT AMRAPAT MAJHERPARA WITHIN MANGRUL GP UNDER CHANDRAKONA-I DEV. BLOCK,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-01-05,377848.0,True,1.0,0.0,False,383,284
WS/MP18007/2025-2026/137071,Normal/Others,Setting up of laboratories,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Andhra Pradesh,Eluru,DISTRICT COLLECTOR ELURU,Putta Mahesh Kumar,ELURU,2024-08-26,400000.0,2025-04-29,2025-06-03,400000.0,True,1.0,0.0,False,281,35
WS/MP243/2024-2025/157104,Normal/Others,Purchase of hospital equipment,Providing 10 nos breath analyser for Bidhannagar Police Commissionerate,West Bengal,North 24 Parganas,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS,Kakoli Ghosh Dastidar,BARASAT,2024-12-05,269980.0,2025-01-13,2025-10-10,269980.0,True,1.0,0.0,False,309,270
WS/MP18253/2024-2025/136743,Normal/Others,Construction of rooms and halls in school and colleges,CONSTRUCTION OF ADDITIONAL CLASS ROOM AT SHIBANI MANDAL MAHAVIDYALAYA NAMKHANA,West Bengal,South 24 Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS,BAPI HALDAR,MATHURAPUR(SC),2024-08-22,1016871.0,2024-10-03,2025-08-07,1016871.0,False,1.0,0.0,False,350,308
WS/MP18311/2024-2025/143228,Normal/Others,Installation of fixed garden gym equipment,Installation of fixed garden gym equipment at ward number 3 of Morinda,Punjab,RUPNAGAR,DEPUTY COMMISSIONER ROOPNAGAR,MALVINDER SINGH KANG,ANANDPUR SAHIB,2024-09-25,118662.0,2024-11-27,2026-03-27,118662.0,False,1.0,0.0,False,548,485
WS/MP858/2024-2025/176643,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC Road from MUJIBAR house to PITCH Road at Mostoli .Executing Agency E.O. LABPUR PANCHAYET SAMITY.,West Bengal,BIRBHUM,DISTRICT MAGISTRATE BIRBHUM,Asit Kumar Mal,BOLPUR(SC),2025-02-19,249500.0,2025-03-13,2026-07-21,249500.0,True,1.0,0.0,False,517,495
WS/MP18324/2025-2026/190306,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Block paving work near primary school in Sarangpur village,Gujarat,AMRELI,DISTRICT COLLECTOR AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI,2025-04-09,300000.0,2025-05-20,2025-08-07,300000.0,True,1.0,0.0,False,120,79
WS/MP18245/2024-2025/138940,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT HIRADHARPUR WITHIN MANOHARPUR-I UNDER CHANDRAKONA BLOCK,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-01-05,377848.0,True,1.0,0.0,False,383,284
WS/MP18245/2024-2025/147665,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT CHANDRAKONA BARABAZAR WARD NO-5 UNDER CHANDRAKONA MUNICIPALITY.,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-07-23,377848.0,True,1.0,0.0,False,582,483
WS/MP18245/2024-2025/138941,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT KHANDANGA WITHIN BHAGABANTAPUR-II GP UNDER CHANDRAKONA-II DEV. BLOCK,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-01-05,377848.0,True,1.0,0.0,False,383,284
WS/MP18245/2024-2025/147666,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT KRISHNAPUR WITHIN BHAGABANTAPUR-I GP UNDER CHANDRAKONA-II DEV. BLOCK,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-07-23,377848.0,True,1.0,0.0,False,582,483
WS/MP18245/2024-2025/147667,Normal/Others,Lighting of public spaces,SOLAR PANEL HIGH MAST LIGHT AT BARABALA WITHIN KUAPUR GP UNDER CHANDRAKONA-II DEV. BLOCK,West Bengal,Paschim Medinipur,DISTRICT MAGISTRATE PASCHIM MEDINIPUR,BAG MITALI,ARAMBAG(SC),2024-12-18,377848.0,2025-03-27,2026-07-23,377848.0,True,1.0,0.0,False,582,483
WS/MP18007/2025-2026/137059,Normal/Others,Setting up of laboratories,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Andhra Pradesh,Eluru,DISTRICT COLLECTOR ELURU,Putta Mahesh Kumar,ELURU,2024-08-26,400000.0,2025-04-29,2025-06-03,400000.0,True,1.0,0.0,False,281,35
WS/MP18069/2025-2026/171747,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of zeepable road towards village malehar ward no7,Himachal Pradesh,KANGRA,DEPUTY COMMISSIONER KANGRA,RAJEEV BHARDWAJ,KANGRA,2025-02-14,199904.0,2025-05-21,2025-10-31,199904.0,False,1.0,0.0,False,259,163
WS/MP18155/2025-2026/189290,Normal/Others,Installation of multi-gym equipment,Installation of Gym Equipments,Punjab,HOSHIARPUR,DEPUTY COMMISSIONER HOSHIARPUR,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),2025-04-14,500000.0,2025-05-29,2025-10-28,500000.0,False,1.0,0.0,False,197,152
WS/MP485/2024-2025/134827,Normal/Others,Installing community drinking water plants,"Construction of Water Supply System With Submersible Pump and Overhead Tank Near Gofur Sekh House, Plot No - 3270, Khatiyan No - 1, JL No - 06, Mouza - Merigunj",West Bengal,South 24 Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS,Pratima Mondal,JOYNAGAR(SC),2024-08-06,310393.0,2024-12-09,2026-08-09,310393.0,True,1.0,0.0,False,733,608
WS/MP719/2024-2025/157122,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of C.C. Block road at mahatma gandhi School Barna Campus.,Rajasthan,AJMER,DISTRICT COLLECTOR AJMER,Bhagirath Chaudhary,AJMER,2024-12-05,489270.0,2025-03-26,2026-01-11,489270.0,False,1.0,0.0,False,402,291
WS/MP761/2025-2026/192255,Normal/Others,Construction of community centers and community halls,"Construction of community hall in padmashali wada, Venkatapur (V)",Telangana,Jagitial,DISTRICT COLLECTOR JAGTIAL,Arvind Dharmapuri,NIZAMABAD,2025-05-16,300000.0,2025-06-03,2025-08-19,299122.0,False,0.9970733333333334,0.2926666666666633,True,95,77
WS/MP18007/2025-2026/137072,Normal/Others,Setting up of laboratories,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Andhra Pradesh,Eluru,DISTRICT COLLECTOR ELURU,Putta Mahesh Kumar,ELURU,2024-08-26,400000.0,2025-04-29,2025-06-03,400000.0,True,1.0,0.0,False,281,35
WS/MP18055/2025-2026/181757,Normal/Others,Construction of footpaths and pedestrian ways,PEWER BLOCK WORK IN AGARWA TABE DUG NI MUVADI NATUBHAI RAVJIIBHAI RATHOD FALIYA,Gujarat,KHEDA,DISTRICT COLLECTOR KHEDA,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,2025-03-14,249119.0,2025-05-05,2025-09-22,249119.0,False,1.0,0.0,False,192,140
